Seller;Articulo;Stock;warehouse
E599;1051940;90000;0001
E599;1052187;90000;0001
E599;1057400;90000;0001
E599;1057404;90000;0001
E599;1057408;90000;0001
E599;1057409;90000;0001
E599;1057412;90000;0001
E599;1057413;90000;0001
E599;105752;90000;0001
E599;1057703;90000;0001
E599;1057704;90000;0001
E599;1057775;90000;0001
E599;1057782;90000;0001
E599;1057839;90000;0001
E599;1057846;90000;0001
E599;105787;90000;0001
E599;1057974;90000;0001
E599;106607;90000;0001
E599;1066274;90000;0001
E599;1066417;90000;0001
E599;106675;90000;0001
E599;106684;90000;0001
E599;106710;90000;0001
E599;1068004;90000;0001
E599;1068040;90000;0001
E599;1068528;90000;0001
E599;1079905;90000;0001
E599;1079906;90000;0001
E599;1079950;90000;0001
E599;1080167;90000;0001
E599;1080505;90000;0001
E599;1080817;90000;0001
E599;1081031;90000;0001
E599;1081218;90000;0001
E599;1081219;90000;0001
E599;1086734;90000;0001
E599;1086742;90000;0001
E599;1086743;90000;0001
E599;1086758;90000;0001
E599;1086765;90000;0001
E599;1086780;90000;0001
E599;1086781;90000;0001
E599;1086784;90000;0001
E599;1086785;90000;0001
E599;1086792;90000;0001
E599;1086817;90000;0001
E599;1086818;90000;0001
E599;1086821;90000;0001
E599;1086948;90000;0001
E599;1092672;90000;0001
E599;1092673;90000;0001
E599;1092814;90000;0001
E599;1092818;90000;0001
E599;1350612;90000;0001
E599;1350624;90000;0001
E599;1350626;90000;0001
E599;1350631;90000;0001
E599;1350643;90000;0001
E599;1350655;90000;0001
E599;1350658;90000;0001
E599;1350659;90000;0001
E599;1350665;90000;0001
E599;1350666;90000;0001
E599;1350673;90000;0001
E599;1351194;90000;0001
E599;1351195;90000;0001
E599;1351197;90000;0001
E599;1351199;90000;0001
E599;1351208;90000;0001
E599;1351214;90000;0001
E599;1351216;90000;0001
E599;1351218;90000;0001
E599;1351220;90000;0001
E599;1351223;90000;0001
E599;1351224;90000;0001
E599;1351236;90000;0001
E599;1351239;90000;0001
E599;1351257;90000;0001
E599;1351259;90000;0001
E599;1351265;90000;0001
E599;1351270;90000;0001
E599;1351281;90000;0001
E599;1351284;90000;0001
E599;1352027;90000;0001
E599;1352041;90000;0001
E599;1352043;90000;0001
E599;1352051;90000;0001
E599;1352052;90000;0001
E599;1352054;90000;0001
E599;1352099;90000;0001
E599;1352109;90000;0001
E599;1352112;90000;0001
E599;1352126;90000;0001
E599;1352128;90000;0001
E599;1352132;90000;0001
E599;1352135;90000;0001
E599;1352143;90000;0001
E599;1352150;90000;0001
E599;1352168;90000;0001
E599;1352173;90000;0001
E599;1352827;90000;0001
E599;1352832;90000;0001
E599;1352838;90000;0001
E599;1352840;90000;0001
E599;1352841;90000;0001
E599;1352845;90000;0001
E599;1352847;90000;0001
E599;1352856;90000;0001
E599;1352860;90000;0001
E599;1352862;90000;0001
E599;1352882;90000;0001
E599;1352888;90000;0001
E599;1352892;90000;0001
E599;1352899;90000;0001
E599;1352900;90000;0001
E599;1352902;90000;0001
E599;1352904;90000;0001
E599;1352908;90000;0001
E599;1353505;90000;0001
E599;1353508;90000;0001
E599;1353512;90000;0001
E599;1353515;90000;0001
E599;1353517;90000;0001
E599;1353520;90000;0001
E599;1353521;90000;0001
E599;1353615;90000;0001
E599;1353616;90000;0001
E599;1353620;90000;0001
E599;1353624;90000;0001
E599;1353630;90000;0001
E599;1353644;90000;0001
E599;1353657;90000;0001
E599;1353662;90000;0001
E599;1353663;90000;0001
E599;1353672;90000;0001
E599;1354305;90000;0001
E599;1354306;90000;0001
E599;1354313;90000;0001
E599;1354316;90000;0001
E599;1354325;90000;0001
E599;1354332;90000;0001
E599;1354333;90000;0001
E599;1354335;90000;0001
E599;1354404;90000;0001
E599;1354408;90000;0001
E599;1354419;90000;0001
E599;1354421;90000;0001
E599;1354425;90000;0001
E599;1354427;90000;0001
E599;1354429;90000;0001
E599;1354434;90000;0001
E599;1354474;90000;0001
E599;1355277;90000;0001
E599;1171867002;90000;0001
E599;1171867005;90000;0001
E599;1172140;90000;0001
E599;1172214;90000;0001
E599;1172221;90000;0001
E599;1172266001;90000;0001
E599;1172266003;90000;0001
E599;386057;90000;0001
E599;386064;90000;0001
E599;409570;90000;0001
E599;409708;90000;0001
E599;410341;90000;0001
E599;411148;90000;0001
E599;411502;90000;0001
E599;413092;90000;0001
E599;418295;90000;0001
E599;418763;90000;0001
E599;418948;90000;0001
E599;419141;90000;0001
E599;419215;90000;0001
E599;419362;90000;0001
E599;420251;90000;0001
E599;420581;90000;0001
E599;420761;90000;0001
E599;420977;90000;0001
E599;421020;90000;0001
E599;421393;90000;0001
E599;422415;90000;0001
E599;422953;90000;0001
E599;464079;90000;0001
E599;464101;90000;0001
E599;464103;90000;0001
E599;464133;90000;0001
E599;464142;90000;0001
E599;464170;90000;0001
E599;464545;90000;0001
E599;464548;90000;0001
E599;464549;90000;0001
E599;467600;90000;0001
E599;467603;90000;0001
E599;528086;90000;0001
E599;497579;90000;0001
E599;497586;90000;0001
E599;497591;90000;0001
E599;497596;90000;0001
E599;497602;90000;0001
E599;497652;90000;0001
E599;497664;90000;0001
E599;497665;90000;0001
E599;497677;90000;0001
E599;497691;90000;0001
E599;497694;90000;0001
E599;497698;90000;0001
E599;497708;90000;0001
E599;497709;90000;0001
E599;497718;90000;0001
E599;497725;90000;0001
E599;549211;90000;0001
E599;549215;90000;0001
E599;549216;90000;0001
E599;549409001;90000;0001
E599;549409004;90000;0001
E599;549421;90000;0001
E599;550948;90000;0001
E599;550960;90000;0001
E599;550982;90000;0001
E599;550985;90000;0001
E599;551002;90000;0001
E599;551011;90000;0001
E599;211561;90000;0001
E599;212061;90000;0001
E599;212097;90000;0001
E599;1279340;90000;0001
E599;1279406;90000;0001
E599;1279412;90000;0001
E599;1279416;90000;0001
E599;1279417;90000;0001
E599;1279437;90000;0001
E599;1279473;90000;0001
E599;1279475;90000;0001
E599;1279487;90000;0001
E599;1279492;90000;0001
E599;1280632;90000;0001
E599;1280643;90000;0001
E599;1280644;90000;0001
E599;1280646;90000;0001
E599;1280647;90000;0001
E599;1280651;90000;0001
E599;1280654;90000;0001
E599;1280661;90000;0001
E599;1280664;90000;0001
E599;1280665;90000;0001
E599;1280667;90000;0001
E599;1280669;90000;0001
E599;1280672;90000;0001
E599;1280674;90000;0001
E599;1280678;90000;0001
E599;1280687;90000;0001
E599;1280695;90000;0001
E599;1280714;90000;0001
E599;1280732;90000;0001
E599;1280734;90000;0001
E599;1281514;90000;0001
E599;1281519;90000;0001
E599;1281571;90000;0001
E599;1281584;90000;0001
E599;1281588;90000;0001
E599;1281590;90000;0001
E599;1281601;90000;0001
E599;1281602;90000;0001
E599;1281604;90000;0001
E599;1281609;90000;0001
E599;1281627;90000;0001
E599;1281629;90000;0001
E599;1281636;90000;0001
E599;1281637;90000;0001
E599;1281643;90000;0001
E599;1281651;90000;0001
E599;1281653;90000;0001
E599;1282135;90000;0001
E599;1282138;90000;0001
E599;1282146;90000;0001
E599;1282150;90000;0001
E599;1282151;90000;0001
E599;1282162;90000;0001
E599;1282176;90000;0001
E599;1282185;90000;0001
E599;1282187;90000;0001
E599;864676;90000;0001
E599;864682;90000;0001
E599;864683;90000;0001
E599;865108;90000;0001
E599;865116;90000;0001
E599;865145;90000;0001
E599;865148;90000;0001
E599;878063;90000;0001
E599;878067;90000;0001
E599;878236;90000;0001
E599;878411;90000;0001
E599;879082;90000;0001
E599;879108;90000;0001
E599;880523002;90000;0001
E599;880523003;90000;0001
E599;882525;90000;0001
E599;884006;90000;0001
E599;888452;90000;0001
E599;889072;90000;0001
E599;889084;90000;0001
E599;889193;90000;0001
E599;889200;90000;0001
E599;889207;90000;0001
E599;889217;90000;0001
E599;889257002;90000;0001
E599;889269003;90000;0001
E599;1272024;90000;0001
E599;1272972;90000;0001
E599;1272974;90000;0001
E599;1272979;90000;0001
E599;1272984;90000;0001
E599;1273024;90000;0001
E599;1273026;90000;0001
E599;1273034;90000;0001
E599;1273035;90000;0001
E599;1273039;90000;0001
E599;1273042;90000;0001
E599;1273667;90000;0001
E599;1273669;90000;0001
E599;1273758;90000;0001
E599;1273762;90000;0001
E599;1273766;90000;0001
E599;1273769;90000;0001
E599;1273773;90000;0001
E599;1273777;90000;0001
E599;1273778;90000;0001
E599;1273779;90000;0001
E599;1273836;90000;0001
E599;1273848;90000;0001
E599;1273853;90000;0001
E599;1273858;90000;0001
E599;1274607;90000;0001
E599;1274608;90000;0001
E599;1274617;90000;0001
E599;1274659;90000;0001
E599;1283161;90000;0001
E599;1283164;90000;0001
E599;1283172;90000;0001
E599;1283176;90000;0001
E599;1283178;90000;0001
E599;1283192;90000;0001
E599;1283193;90000;0001
E599;1283195;90000;0001
E599;1283931;90000;0001
E599;1283939;90000;0001
E599;1283947;90000;0001
E599;1283951;90000;0001
E599;1283957;90000;0001
E599;1283958;90000;0001
E599;1283973;90000;0001
E599;1283976;90000;0001
E599;1284013;90000;0001
E599;1284015;90000;0001
E599;1284018;90000;0001
E599;1284694;90000;0001
E599;1284699;90000;0001
E599;1284718;90000;0001
E599;1284723;90000;0001
E599;1284726;90000;0001
E599;1284727;90000;0001
E599;1284736;90000;0001
E599;1285214;90000;0001
E599;1285227;90000;0001
E599;1285242;90000;0001
E599;1285249;90000;0001
E599;1285272;90000;0001
E599;1279225;90000;0001
E599;1279278;90000;0001
E599;1280507;90000;0001
E599;1280510;90000;0001
E599;1280514;90000;0001
E599;1280522;90000;0001
E599;1280528;90000;0001
E599;1280529;90000;0001
E599;1280545;90000;0001
E599;1280558;90000;0001
E599;1280563;90000;0001
E599;1280576;90000;0001
E599;1280577;90000;0001
E599;1280579;90000;0001
E599;1280589;90000;0001
E599;1280591;90000;0001
E599;1183722003;90000;0001
E599;1183723003;90000;0001
E599;1183724002;90000;0001
E599;1183727003;90000;0001
E599;1183728001;90000;0001
E599;1183729001;90000;0001
E599;1184529;90000;0001
E599;1184533;90000;0001
E599;1184534;90000;0001
E599;1184539;90000;0001
E599;1184540;90000;0001
E599;1184544;90000;0001
E599;1184549;90000;0001
E599;1184552;90000;0001
E599;1184597;90000;0001
E599;1184603;90000;0001
E599;1185444;90000;0001
E599;1185454;90000;0001
E599;1185455;90000;0001
E599;1185461;90000;0001
E599;1185464;90000;0001
E599;1185474;90000;0001
E599;1185482;90000;0001
E599;1185486;90000;0001
E599;1185500;90000;0001
E599;1187572;90000;0001
E599;1187575;90000;0001
E599;1187577;90000;0001
E599;1187579;90000;0001
E599;118758;90000;0001
E599;1187582;90000;0001
E599;118761;90000;0001
E599;1187664;90000;0001
E599;1187673;90000;0001
E599;1187674;90000;0001
E599;1188488;90000;0001
E599;1188539;90000;0001
E599;1188569;90000;0001
E599;1188572;90000;0001
E599;1188614;90000;0001
E599;1188633;90000;0001
E599;1188640;90000;0001
E599;1188656;90000;0001
E599;1188657;90000;0001
E599;1188710;90000;0001
E599;1190410;90000;0001
E599;1190432;90000;0001
E599;1190460;90000;0001
E599;1190504;90000;0001
E599;1190512;90000;0001
E599;1190541;90000;0001
E599;1190563;90000;0001
E599;1190591;90000;0001
E599;1190592;90000;0001
E599;1289487;90000;0001
E599;1167263002;90000;0001
E599;1167263003;90000;0001
E599;1167316;90000;0001
E599;1167366;90000;0001
E599;1167373;90000;0001
E599;1167381;90000;0001
E599;1167382;90000;0001
E599;1167388;90000;0001
E599;1170088;90000;0001
E599;1170091;90000;0001
E599;1170093;90000;0001
E599;1170416;90000;0001
E599;1170445003;90000;0001
E599;1170449001;90000;0001
E599;1170449002;90000;0001
E599;1170454001;90000;0001
E599;1170455001;90000;0001
E599;1170456002;90000;0001
E599;1170457001;90000;0001
E599;1170612;90000;0001
E599;1170617;90000;0001
E599;1170653;90000;0001
E599;1173325;90000;0001
E599;1173487001;90000;0001
E599;1173487002;90000;0001
E599;1173490001;90000;0001
E599;1173509;90000;0001
E599;1173515;90000;0001
E599;1173516;90000;0001
E599;1173671;90000;0001
E599;1173707;90000;0001
E599;1173805001;90000;0001
E599;1173805002;90000;0001
E599;1176255;90000;0001
E599;1176318;90000;0001
E599;1176320;90000;0001
E599;1176327002;90000;0001
E599;1176406;90000;0001
E599;1176409;90000;0001
E599;1176410;90000;0001
E599;1176437;90000;0001
E599;1176445;90000;0001
E599;1176448;90000;0001
E599;1176471;90000;0001
E599;1176477;90000;0001
E599;1176644;90000;0001
E599;1176806;90000;0001
E599;1180571;90000;0001
E599;1180652;90000;0001
E599;1180699;90000;0001
E599;1180740;90000;0001
E599;1180741;90000;0001
E599;1294091;90000;0001
E599;1294108;90000;0001
E599;1294109;90000;0001
E599;1294118;90000;0001
E599;1294121;90000;0001
E599;1294129;90000;0001
E599;1294130;90000;0001
E599;1294136;90000;0001
E599;1294141;90000;0001
E599;1294142;90000;0001
E599;1294152;90000;0001
E599;1294156;90000;0001
E599;1294896;90000;0001
E599;1295024;90000;0001
E599;1295034;90000;0001
E599;1295052;90000;0001
E599;1295058;90000;0001
E599;1295071;90000;0001
E599;1297165;90000;0001
E599;1025203;90000;0001
E599;1025207;90000;0001
E599;1332459;90000;0001
E599;1332461;90000;0001
E599;1332464;90000;0001
E599;1332476;90000;0001
E599;1333099;90000;0001
E599;1333101;90000;0001
E599;1333103;90000;0001
E599;1333139;90000;0001
E599;1333140;90000;0001
E599;1333150;90000;0001
E599;1333156;90000;0001
E599;1333158;90000;0001
E599;1333168;90000;0001
E599;1333794;90000;0001
E599;1333801;90000;0001
E599;1333805;90000;0001
E599;1333806;90000;0001
E599;1333808;90000;0001
E599;1333810;90000;0001
E599;1333814;90000;0001
E599;1333821;90000;0001
E599;1333827;90000;0001
E599;1333828;90000;0001
E599;1333833;90000;0001
E599;1333856;90000;0001
E599;1333862;90000;0001
E599;1333865;90000;0001
E599;1333874;90000;0001
E599;1334674;90000;0001
E599;158774;90000;0001
E599;161256;90000;0001
E599;161960;90000;0001
E599;162051;90000;0001
E599;176076;90000;0001
E599;176886;90000;0001
E599;177381;90000;0001
E599;181521;90000;0001
E599;181525;90000;0001
E599;181530;90000;0001
E599;181878;90000;0001
E599;1819458;90000;0001
E599;181949;90000;0001
E599;182045;90000;0001
E599;182047;90000;0001
E599;1919788;90000;0001
E599;192008;90000;0001
E599;192247;90000;0001
E599;192331;90000;0001
E599;192442;90000;0001
E599;192443;90000;0001
E599;192446;90000;0001
E599;192450;90000;0001
E599;192563;90000;0001
E599;192573;90000;0001
E599;192599;90000;0001
E599;193029;90000;0001
E599;193053001;90000;0001
E599;193358;90000;0001
E599;193734;90000;0001
E599;194146;90000;0001
E599;194148;90000;0001
E599;194159;90000;0001
E599;215731;90000;0001
E599;215737;90000;0001
E599;215743;90000;0001
E599;215753;90000;0001
E599;215782;90000;0001
E599;215893;90000;0001
E599;215918;90000;0001
E599;216033;90000;0001
E599;216515;90000;0001
E599;216517;90000;0001
E599;216525;90000;0001
E599;216579;90000;0001
E599;218065;90000;0001
E599;218079;90000;0001
E599;219595;90000;0001
E599;2199655;90000;0001
E599;2201066;90000;0001
E599;237102;90000;0001
E599;237117;90000;0001
E599;237130;90000;0001
E599;237142;90000;0001
E599;237144;90000;0001
E599;237146;90000;0001
E599;237147;90000;0001
E599;237247;90000;0001
E599;237254;90000;0001
E599;300121;90000;0001
E599;300997;90000;0001
E599;301052;90000;0001
E599;301115;90000;0001
E599;301478;90000;0001
E599;301612;90000;0001
E599;301869;90000;0001
E599;316608;90000;0001
E599;329520;90000;0001
E599;329538;90000;0001
E599;331824;90000;0001
E599;361587;90000;0001
E599;3629;90000;0001
E599;373571;90000;0001
E599;387684;90000;0001
E599;387692;90000;0001
E599;387693;90000;0001
E599;387704;90000;0001
E599;387708;90000;0001
E599;387709;90000;0001
E599;387716;90000;0001
E599;387735;90000;0001
E599;387741;90000;0001
E599;387747;90000;0001
E599;387750;90000;0001
E599;387764;90000;0001
E599;387769;90000;0001
E599;387770;90000;0001
E599;387790;90000;0001
E599;387800;90000;0001
E599;387808;90000;0001
E599;440782;90000;0001
E599;440814;90000;0001
E599;441024;90000;0001
E599;441026;90000;0001
E599;1353990;90000;0001
E599;1353995;90000;0001
E599;1354009;90000;0001
E599;1354014;90000;0001
E599;1354016;90000;0001
E599;1354019;90000;0001
E599;1354032;90000;0001
E599;1354043;90000;0001
E599;1354047;90000;0001
E599;1354057;90000;0001
E599;1354065;90000;0001
E599;1354067;90000;0001
E599;1354078;90000;0001
E599;1354810;90000;0001
E599;1354817;90000;0001
E599;1354821;90000;0001
E599;1354825;90000;0001
E599;1354838;90000;0001
E599;1354850;90000;0001
E599;1354871;90000;0001
E599;1354872;90000;0001
E599;1354908;90000;0001
E599;1355705;90000;0001
E599;1355711;90000;0001
E599;1355712;90000;0001
E599;1355716;90000;0001
E599;1355717;90000;0001
E599;1355724;90000;0001
E599;1355727;90000;0001
E599;1355729;90000;0001
E599;1355741;90000;0001
E599;1355771;90000;0001
E599;1355774;90000;0001
E599;1270585;90000;0001
E599;1270592;90000;0001
E599;1270593;90000;0001
E599;1270594;90000;0001
E599;1270603;90000;0001
E599;1270605;90000;0001
E599;1270621;90000;0001
E599;1270629;90000;0001
E599;1270632;90000;0001
E599;1270633;90000;0001
E599;1272074;90000;0001
E599;1272075;90000;0001
E599;1272080;90000;0001
E599;1272084;90000;0001
E599;1272085;90000;0001
E599;1272086;90000;0001
E599;1272088;90000;0001
E599;1272092;90000;0001
E599;1272109;90000;0001
E599;1272125;90000;0001
E599;1273062;90000;0001
E599;1273068;90000;0001
E599;1273069;90000;0001
E599;1273073;90000;0001
E599;1273108;90000;0001
E599;1273117;90000;0001
E599;1273118;90000;0001
E599;1273124;90000;0001
E599;1273127;90000;0001
E599;1273133;90000;0001
E599;1273135;90000;0001
E599;1273920;90000;0001
E599;1273922;90000;0001
E599;1273923;90000;0001
E599;1273925;90000;0001
E599;1273927;90000;0001
E599;1273928;90000;0001
E599;1273965;90000;0001
E599;1273980;90000;0001
E599;1273981;90000;0001
E599;1273982;90000;0001
E599;1273984;90000;0001
E599;1273993;90000;0001
E599;1274012;90000;0001
E599;1274031;90000;0001
E599;1274033;90000;0001
E599;1274035;90000;0001
E599;1274037;90000;0001
E599;1274042;90000;0001
E599;1274750;90000;0001
E599;1274751;90000;0001
E599;190920;90000;0001
E599;190923;90000;0001
E599;190930;90000;0001
E599;191089;90000;0001
E599;191150;90000;0001
E599;191157;90000;0001
E599;191160;90000;0001
E599;191257;90000;0001
E599;206531;90000;0001
E599;207611;90000;0001
E599;207746;90000;0001
E599;208517;90000;0001
E599;209188;90000;0001
E599;209190;90000;0001
E599;209239;90000;0001
E599;211651;90000;0001
E599;211653;90000;0001
E599;211656;90000;0001
E599;211725;90000;0001
E599;211960;90000;0001
E599;212060;90000;0001
E599;213571;90000;0001
E599;213573;90000;0001
E599;213575;90000;0001
E599;213649;90000;0001
E599;213880;90000;0001
E599;1165773;90000;0001
E599;1165819002;90000;0001
E599;1165846004;90000;0001
E599;1168296;90000;0001
E599;1168308;90000;0001
E599;1168314;90000;0001
E599;1168340003;90000;0001
E599;1168340005;90000;0001
E599;1168340006;90000;0001
E599;1168342;90000;0001
E599;1168349;90000;0001
E599;1168365;90000;0001
E599;1168366;90000;0001
E599;1168408;90000;0001
E599;1168446;90000;0001
E599;213891;90000;0001
E599;235163;90000;0001
E599;235171;90000;0001
E599;1276353;90000;0001
E599;1276362;90000;0001
E599;1276365;90000;0001
E599;1276366;90000;0001
E599;1276375;90000;0001
E599;1276376;90000;0001
E599;1276389;90000;0001
E599;1276524;90000;0001
E599;1276532;90000;0001
E599;1276536;90000;0001
E599;1276541;90000;0001
E599;1276552;90000;0001
E599;1276555;90000;0001
E599;1276557;90000;0001
E599;1276560;90000;0001
E599;1276562;90000;0001
E599;1276580;90000;0001
E599;1276581;90000;0001
E599;1276591;90000;0001
E599;1277294;90000;0001
E599;1278418;90000;0001
E599;1278419;90000;0001
E599;1278421;90000;0001
E599;1278425;90000;0001
E599;1278427;90000;0001
E599;1278431;90000;0001
E599;1278441;90000;0001
E599;1278443;90000;0001
E599;1278466;90000;0001
E599;1278471;90000;0001
E599;881017;90000;0001
E599;882522;90000;0001
E599;883524;90000;0001
E599;889006;90000;0001
E599;889061;90000;0001
E599;889194;90000;0001
E599;889205;90000;0001
E599;889221;90000;0001
E599;889257003;90000;0001
E599;889271002;90000;0001
E599;889271003;90000;0001
E599;889335;90000;0001
E599;889336;90000;0001
E599;889355;90000;0001
E599;895537;90000;0001
E599;895540;90000;0001
E599;895541;90000;0001
E599;895553;90000;0001
E599;895560;90000;0001
E599;895649;90000;0001
E599;896136;90000;0001
E599;896528;90000;0001
E599;897533;90000;0001
E599;897549;90000;0001
E599;897585;90000;0001
E599;897587;90000;0001
E599;897591;90000;0001
E599;898089;90000;0001
E599;898635;90000;0001
E599;900179;90000;0001
E599;9001805;90000;0001
E599;9001829;90000;0001
E599;9001882;90000;0001
E599;9001883;90000;0001
E599;9001885;90000;0001
E599;9001886;90000;0001
E599;704069001;90000;0001
E599;704216;90000;0001
E599;704217;90000;0001
E599;704218;90000;0001
E599;704219;90000;0001
E599;704220;90000;0001
E599;704234;90000;0001
E599;704236;90000;0001
E599;704239;90000;0001
E599;704241;90000;0001
E599;704246;90000;0001
E599;704249;90000;0001
E599;704251;90000;0001
E599;771147;90000;0001
E599;771153;90000;0001
E599;771601001;90000;0001
E599;771607001;90000;0001
E599;772557001;90000;0001
E599;772561001;90000;0001
E599;772749;90000;0001
E599;1356140;90000;0001
E599;1356141;90000;0001
E599;1356143;90000;0001
E599;1356145;90000;0001
E599;1356151;90000;0001
E599;1356796;90000;0001
E599;1356807;90000;0001
E599;1356812;90000;0001
E599;1356821;90000;0001
E599;1356853;90000;0001
E599;1356857;90000;0001
E599;1356859;90000;0001
E599;1356872;90000;0001
E599;1356874;90000;0001
E599;1356881;90000;0001
E599;1356892;90000;0001
E599;1356894;90000;0001
E599;1356907;90000;0001
E599;1356908;90000;0001
E599;1356912;90000;0001
E599;1356916;90000;0001
E599;1357542;90000;0001
E599;1357554;90000;0001
E599;1357556;90000;0001
E599;1357561;90000;0001
E599;1357571;90000;0001
E599;1357586;90000;0001
E599;1357587;90000;0001
E599;1357603;90000;0001
E599;1357610;90000;0001
E599;1357613;90000;0001
E599;1357616;90000;0001
E599;1357622;90000;0001
E599;1357625;90000;0001
E599;1357629;90000;0001
E599;1357630;90000;0001
E599;1357644;90000;0001
E599;1357646;90000;0001
E599;141540;90000;0001
E599;141681;90000;0001
E599;141718;90000;0001
E599;141760;90000;0001
E599;141765;90000;0001
E599;141771;90000;0001
E599;141976;90000;0001
E599;141985;90000;0001
E599;141993;90000;0001
E599;142164;90000;0001
E599;142166;90000;0001
E599;142202;90000;0001
E599;142203;90000;0001
E599;142209;90000;0001
E599;142230;90000;0001
E599;142233;90000;0001
E599;142314;90000;0001
E599;142315;90000;0001
E599;142321;90000;0001
E599;142435;90000;0001
E599;1162987002;90000;0001
E599;1162987004;90000;0001
E599;1165543;90000;0001
E599;1165613;90000;0001
E599;1165637;90000;0001
E599;1165767;90000;0001
E599;1165768;90000;0001
E599;148785;90000;0001
E599;148885;90000;0001
E599;149017;90000;0001
E599;151052;90000;0001
E599;151056;90000;0001
E599;151067;90000;0001
E599;151071;90000;0001
E599;151106;90000;0001
E599;151176;90000;0001
E599;151180;90000;0001
E599;151191;90000;0001
E599;151432;90000;0001
E599;151460;90000;0001
E599;151482;90000;0001
E599;151483;90000;0001
E599;237412;90000;0001
E599;237418;90000;0001
E599;237425;90000;0001
E599;237431;90000;0001
E599;237490;90000;0001
E599;237497;90000;0001
E599;237518;90000;0001
E599;237544;90000;0001
E599;585795;90000;0001
E599;585798;90000;0001
E599;803864;90000;0001
E599;803872;90000;0001
E599;803880;90000;0001
E599;804390;90000;0001
E599;804391;90000;0001
E599;806024;90000;0001
E599;806597;90000;0001
E599;815752;90000;0001
E599;815786;90000;0001
E599;816089;90000;0001
E599;816506;90000;0001
E599;816589;90000;0001
E599;817056;90000;0001
E599;817104;90000;0001
E599;817179005;90000;0001
E599;817181001;90000;0001
E599;817181004;90000;0001
E599;817187;90000;0001
E599;817198;90000;0001
E599;826492;90000;0001
E599;827012;90000;0001
E599;827015;90000;0001
E599;827017;90000;0001
E599;827116001;90000;0001
E599;1338619;90000;0001
E599;1338625;90000;0001
E599;1338626;90000;0001
E599;1338628;90000;0001
E599;1338642;90000;0001
E599;1338647;90000;0001
E599;1338651;90000;0001
E599;1338666;90000;0001
E599;1338667;90000;0001
E599;1338669;90000;0001
E599;1338723;90000;0001
E599;1338724;90000;0001
E599;1338732;90000;0001
E599;1339421;90000;0001
E599;1339422;90000;0001
E599;1339429;90000;0001
E599;1339430;90000;0001
E599;1339435;90000;0001
E599;1339441;90000;0001
E599;1339449;90000;0001
E599;1339458;90000;0001
E599;1339464;90000;0001
E599;1339465;90000;0001
E599;1339468;90000;0001
E599;1339542;90000;0001
E599;1340200;90000;0001
E599;1340202;90000;0001
E599;1340207;90000;0001
E599;1340217;90000;0001
E599;1319317;90000;0001
E599;1319320;90000;0001
E599;1319328;90000;0001
E599;1319331;90000;0001
E599;1319335;90000;0001
E599;1319336;90000;0001
E599;1319338;90000;0001
E599;1319363;90000;0001
E599;1319364;90000;0001
E599;1319375;90000;0001
E599;1319376;90000;0001
E599;1319377;90000;0001
E599;1319382;90000;0001
E599;1319390;90000;0001
E599;1319905;90000;0001
E599;1319908;90000;0001
E599;1319910;90000;0001
E599;1319916;90000;0001
E599;1319922;90000;0001
E599;1319926;90000;0001
E599;1319938;90000;0001
E599;1319939;90000;0001
E599;1319959;90000;0001
E599;1319971;90000;0001
E599;1319973;90000;0001
E599;1319974;90000;0001
E599;1319985;90000;0001
E599;1320024;90000;0001
E599;1320026;90000;0001
E599;1320027;90000;0001
E599;1320030;90000;0001
E599;1320094;90000;0001
E599;1147125;90000;0001
E599;1150383;90000;0001
E599;1150385;90000;0001
E599;1150386;90000;0001
E599;1150510;90000;0001
E599;1150518;90000;0001
E599;1150523;90000;0001
E599;1150525;90000;0001
E599;1150528;90000;0001
E599;1150529;90000;0001
E599;1150531;90000;0001
E599;1150533;90000;0001
E599;1150536;90000;0001
E599;1150551;90000;0001
E599;1150554;90000;0001
E599;1150564;90000;0001
E599;1150565;90000;0001
E599;1150566;90000;0001
E599;1150567;90000;0001
E599;1150569;90000;0001
E599;1154327;90000;0001
E599;1154329;90000;0001
E599;1280356;90000;0001
E599;1280361;90000;0001
E599;1280368;90000;0001
E599;1280372;90000;0001
E599;1280387;90000;0001
E599;1280391;90000;0001
E599;1280880;90000;0001
E599;1280884;90000;0001
E599;1289592;90000;0001
E599;1289595;90000;0001
E599;1289596;90000;0001
E599;1290584;90000;0001
E599;1290604;90000;0001
E599;1290611;90000;0001
E599;1290612;90000;0001
E599;1290615;90000;0001
E599;1290617;90000;0001
E599;1290623;90000;0001
E599;1290624;90000;0001
E599;1290627;90000;0001
E599;1290635;90000;0001
E599;1290637;90000;0001
E599;1290642;90000;0001
E599;1290643;90000;0001
E599;1290644;90000;0001
E599;1290652;90000;0001
E599;1291217;90000;0001
E599;1291240;90000;0001
E599;1291247;90000;0001
E599;1291252;90000;0001
E599;1291253;90000;0001
E599;1291255;90000;0001
E599;1291262;90000;0001
E599;1291263;90000;0001
E599;1291268;90000;0001
E599;1291271;90000;0001
E599;1291311;90000;0001
E599;1291322;90000;0001
E599;1291323;90000;0001
E599;1291356;90000;0001
E599;1291358;90000;0001
E599;1292198;90000;0001
E599;1292212;90000;0001
E599;1296292;90000;0001
E599;1296296;90000;0001
E599;1296429;90000;0001
E599;1297853;90000;0001
E599;1297856;90000;0001
E599;1297859;90000;0001
E599;1297861;90000;0001
E599;1297862;90000;0001
E599;1297887;90000;0001
